icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration
aa6b43,1325.88,1524.0,1437.7554545454545,136.35,139.1,138.86136363636362,0.0683000000000007,0.03119999999999834,2884.0
aa6b9d,99.06,944.88,286.20203389830505,93.35,126.27,94.99813559322035,0.040300000000002,0.09369999999999834,3184.0
aa6b9f,10972.8,10972.8,10972.800000000001,241.28,241.28,241.28,0.0,0.0,109.0
aa6ba6,11582.4,12192.0,12094.464,242.73,242.9,242.74359999999996,7.510000000000002,15.122500000000002,2867.0
aa6bed,8237.22,8770.62,8541.327272727272,204.37,212.63,208.62590909090912,0.006100000000003547,0.1021999999999963,2884.0
aa6ccb,10668.0,10668.0,10668.0,263.21,264.0,263.62806722689083,0.22620000000000573,0.24309999999999832,3592.0
aa6ed1,4724.4,5379.72,5174.399999999999,181.53,186.23,185.39622047244092,0.13929999999999865,0.20429999999998927,3592.0
aa6f80,723.9,861.06,776.4137349397591,80.4,85.7,82.12674698795179,0.00280000000000058,0.034099999999995134,2326.0
aa7198,6210.3,10363.2,6988.96875,205.22,221.42,208.2575,0.3684999999999974,12.7851,2867.0
aa720f,9151.62,9151.62,9151.62,230.85,230.85,230.85,0.0,0.0,91.0
aa7288,3848.1,11582.4,9921.688235294117,180.88,240.95,229.44117647058823,4.115400000000001,6.568300000000008,2884.0
aa72d3,7048.5,8641.08,8307.832,222.53,237.07,233.28666666666675,0.17900000000000205,0.15519999999999357,1217.0
aa72f5,8884.92,8907.78,8896.35,249.08,249.08,249.08,0.0015000000000000568,0.009699999999995157,318.0
aa7315,7894.32,8031.48,7989.316000000001,217.11,219.68,218.94500000000002,0.026600000000001955,0.00039999999999906777,1254.0
aa737d,10668.0,10668.0,10668.0,224.43,224.43,224.43000000000004,0.0,0.0,109.0
aa739d,8214.36,8389.62,8299.43104477612,251.06,252.43,251.9113432835821,0.06079999999999686,0.0327000000000055,3306.0
aa739e,4122.42,4198.62,4144.997777777778,170.1,172.42,170.76444444444445,0.014200000000002433,0.004799999999988813,459.0
aa73a0,10668.0,10668.0,10668.0,227.87,227.87,227.86999999999998,0.0,0.0,74.0
aa73e9,7315.2,7315.2,7315.2,203.66,203.91,203.78464788732387,0.046599999999997976,0.010599999999996612,2111.0
aa7409,9075.42,11582.4,9916.668,216.51,225.47,218.5602222222222,5.136200000000002,4.949100000000001,3592.0
aa7426,10972.8,10972.8,10972.799999999997,224.33,224.85,224.41279999999998,0.001999999999995339,0.15209999999999013,2867.0
aa7439,12192.0,12192.0,12192.0,246.69,247.15,246.7845454545454,0.047100000000000364,0.1186000000000007,2884.0
aa7468,3261.36,3718.56,3517.0533333333333,164.91,184.43,174.31844444444442,0.0037999999999982492,0.08679999999998245,3254.0
aa7685,1897.38,12192.0,10535.01870967742,139.71,218.99,206.16999999999996,1.7485,6.10090000000001,2815.0
aa76cb,9083.04,9159.24,9149.08,232.58,232.85,232.83199999999997,0.0031999999999996476,0.006100000000003547,351.0
aa76ef,1668.78,1668.78,1668.7799999999997,120.03,120.03,120.03,0.0,0.0,299.0
aa7718,10058.4,10058.4,10058.4,243.81,243.81,243.81,0.0,0.0,17.0
aa7734,8808.72,9197.34,8982.456,221.45,226.18,222.562,0.08769999999999811,0.151299999999992,2867.0
aa7757,11582.4,11590.02,11586.754285714285,220.32,222.34,221.90714285714287,0.014400000000001967,0.2469999999999999,1165.0
aa777e,10454.64,11582.4,11397.780652173911,228.27,237.54,235.26869565217393,5.810699999999997,4.622699999999995,3592.0
aa779d,5958.84,11582.4,8647.314545454543,205.52,227.47,217.4136363636364,5.475099999999998,17.571200000000005,2884.0
aa781f,10363.2,10363.2,10363.199999999997,220.27,221.45,221.19466101694928,0.01719999999999544,0.34499999999999886,3592.0
aa7833,4198.62,5013.96,4665.573600000001,197.01,201.41,200.3656,0.10520000000000351,0.005899999999996908,2867.0
aa78b2,1508.76,1508.76,1508.76,110.59,110.59,110.59,0.0,0.0,127.0
aa797d,4975.86,5661.66,5096.492112676055,197.82,204.84,199.7316901408451,0.019799999999996487,0.14520000000000266,3306.0
aa79f6,1714.5,10668.0,3780.6923076923076,145.27,255.25,170.64999999999998,1.1991999999999976,9.749700000000004,986.0
aa7aa6,2133.6,2529.84,2439.785454545454,139.15,139.15,139.15000000000003,0.024900000000002365,0.07789999999999964,812.0
aa7ac8,12192.0,12192.0,12192.0,217.41,217.41,217.41,0.0,0.0,17.0
aa7aeb,11582.4,11582.4,11582.400000000003,233.29,233.56,233.308,0.025500000000000966,0.05180000000000007,812.0
aa7b10,4434.84,4785.36,4638.821538461537,184.41,184.54,184.46999999999997,0.008099999999998886,0.03740000000000521,1165.0
aa7b33,152.4,640.08,364.7209090909091,86.95,91.59,89.70272727272727,0.028400000000001313,0.00010000000000331966,2884.0
aa7c64,7574.28,8519.16,8309.355999999998,215.4,231.55,228.17666666666673,0.16839999999999833,0.17650000000000432,1217.0
aa7e16,11391.9,11582.4,11476.066363636362,240.71,243.31,241.83409090909092,0.04840000000000089,0.10539999999998884,2884.0
aa7e2e,10972.8,10972.8,10972.800000000001,245.33,245.5,245.42714285714288,0.11719999999999686,0.04829999999999757,2762.0
aa7e36,6621.78,6918.96,6808.893333333334,216.74,221.9,219.91611111111112,0.003999999999997783,0.14109999999999445,2867.0
aa7e3a,6202.68,7391.4,6654.202352941178,199.03,212.62,203.84441176470597,0.23580000000000467,0.0724000000000018,3592.0
aa7e56,9753.6,9753.6,9753.6,232.6,232.67,232.6527397260273,0.006000000000000227,0.060000000000002274,3079.0
aa7e7b,10972.8,10972.8,10972.799999999996,224.37,224.88,224.41434782608695,0.01279999999999859,0.12069999999999936,2743.0
aa7e7d,11277.6,11277.6,11277.600000000002,254.57,255.03,254.95454545454547,0.010699999999999932,0.13739999999999952,2884.0
aa7e9b,10058.4,10058.4,10058.400000000001,244.64,244.64,244.63999999999987,0.008399999999998187,0.07920000000000016,3306.0
aa7ec3,7886.7,7985.76,7937.9064,224.02,227.02,225.31500000000008,0.04189999999999827,0.08909999999998774,3151.0
aa7f01,9753.6,9753.6,9753.600000000002,252.97,252.97,252.96999999999994,0.0,0.0,214.0
aa7f02,10058.4,10904.22,10270.743999999999,240.33,248.58,242.01399999999998,1.287700000000001,5.182699999999997,374.0
aa7f06,9753.6,9753.6,9753.6,206.73,206.73,206.73,0.0,0.0,314.0
aa7f08,10050.78,10066.02,10059.525681818179,267.19,268.33,267.83329545454546,0.0619000000000014,0.07659999999999911,3254.0
aa7fa1,5425.44,5623.56,5555.242758620691,188.48,216.0,211.0312643678161,0.04070000000000107,0.13870000000000005,3218.0
aa8075,1188.72,1203.96,1195.9512244897958,111.76,131.38,120.38153061224489,0.04930000000000234,0.010099999999994225,3151.0
aa80eb,5113.02,5120.64,5116.935833333333,197.96,200.22,199.6529166666667,0.03310000000000457,0.030699999999995953,2192.0
aa8114,10972.8,10972.8,10972.800000000005,253.48,253.92,253.72307692307686,0.045000000000001705,0.09869999999999379,3169.0
aa8164,4838.7,4838.7,4838.7,195.06,195.06,195.06,0.0,0.0,17.0
aa88d2,11582.4,11590.02,11589.62415584416,221.78,222.75,222.22207792207794,0.1518000000000015,0.11129999999999995,3592.0
aa8a83,441.96,548.64,520.8104347826085,90.67,92.65,92.1334782608696,0.0073999999999969646,0.003200000000006753,604.0
aa909a,2590.8,2590.8,2590.8,130.25,130.25,130.25,0.0,0.0,17.0
aa90a0,8534.4,8534.4,8534.399999999998,216.79,222.36,220.60187499999998,0.06929999999999836,0.05859999999999843,3151.0
aa9136,11574.78,11590.02,11582.399999999998,232.53,233.29,232.64636363636362,0.0007999999999981355,0.12630000000000052,2884.0
aa92f9,12192.0,12192.0,12192.0,231.6,232.84,232.37069767441858,0.15759999999999508,0.30349999999999966,3592.0
aa92fa,3314.7,3322.32,3318.6805970149253,120.37,122.2,121.20149253731343,0.0020999999999986585,0.005299999999991201,2122.0
aa931d,1798.32,10668.0,5315.606896551724,147.02,271.21,196.25310344827597,4.326799999999999,8.856200000000001,3592.0
aa94aa,3863.34,4183.38,3927.348,182.0,192.4,182.7853333333333,0.17850000000000676,9.897599999999997,338.0
aa974f,11277.6,11277.6,11277.6,242.28,242.28,242.28,0.0,0.0,279.0
aa9801,1905.0,1958.34,1930.908,149.83,150.14,149.98942857142856,0.0012000000000043087,0.008000000000009777,894.0
aa9a7a,3291.84,4038.6,3866.270769230769,172.0,178.7,177.15384615384616,0.07690000000000197,0.0642999999999887,986.0
aa9ad9,11887.2,11887.2,11887.199999999997,233.91,234.2,234.1422413793104,0.0021999999999948727,0.010400000000004184,2018.0
aa9afc,11887.2,11887.2,11887.199999999995,237.92,237.92,237.92,0.01010000000000133,0.015100000000003888,1748.0
aa9b82,3840.48,3870.96,3862.6472727272717,154.1,161.53,158.5109090909091,0.03960000000000008,0.06569999999999254,2884.0
aa9bb7,10050.78,10058.4,10052.073962264154,231.45,232.32,231.98358490566034,0.009800000000005582,0.053300000000000125,3151.0
aa9ca8,4556.76,4556.76,4556.760000000001,113.84,113.93,113.85384615384613,0.0030000000000001137,0.022899999999992815,286.0
aa9eb3,11582.4,11582.4,11582.39999999999,225.59,227.18,226.60436974789909,0.009199999999999875,0.22850000000001103,3592.0
aa9fbb,9753.6,9753.6,9753.6,227.62,228.13,227.92868421052643,0.003900000000001569,0.11659999999999116,3592.0
aaa244,10058.4,10058.4,10058.4,243.31,244.52,243.93125,3.0741000000000014,6.474799999999988,2762.0
aaa247,3223.26,3276.6,3245.2101492537317,171.83,177.68,174.58776119402987,0.01120000000000232,0.009999999999990905,2389.0
aaa267,9547.86,9585.96,9573.26,227.21,227.71,227.54333333333335,0.0033999999999991815,0.01640000000000441,336.0
aaa26a,198.12,457.2,366.8485714285715,68.04,84.66,79.51184873949582,0.015000000000000568,0.05089999999999861,3592.0
aaa2b0,4899.66,4899.66,4899.66,202.69,202.69,202.69,0.0,0.0,17.0
aaa2d3,5928.36,6202.68,6056.397464788732,193.57,196.85,195.11394366197177,0.03249999999999886,0.04179999999999495,2459.0
aaa2f6,11163.3,11879.58,11471.592499999999,235.24,238.02,236.36374999999998,0.784799999999997,3.199799999999996,2762.0
aaa342,1676.4,1821.18,1748.7899999999995,93.18,95.24,94.62344827586206,0.022199999999998,0.0014000000000038426,2658.0
aaa590,3200.4,10668.0,3689.811818181818,181.92,253.68,186.32818181818178,0.8836000000000013,7.5593000000000075,2884.0
aaa593,11582.4,11582.4,11582.4,236.26,236.72,236.4256,0.0034999999999989484,0.001599999999996271,566.0
aaa621,381.0,6096.0,3898.802307692308,68.42,200.16,138.45855769230772,1.9684000000000026,0.36079999999999757,3078.0
aaa668,7345.68,7536.18,7457.925168539326,223.37,225.43,224.66606741573037,0.06090000000000373,0.057599999999993656,3289.0
aaa68a,1744.98,1752.6,1749.2133333333331,103.96,103.96,103.96,0.0005999999999986017,0.0018000000000029104,1033.0
aaa6ae,10668.0,10668.0,10668.0,194.47,226.07,199.0264,0.08670000000000044,0.15219999999999345,2867.0
aaa86c,8221.98,8229.6,8226.703140495867,157.49,165.94,163.16785123966943,0.0929000000000002,0.26030000000000086,3592.0
aaa929,8343.9,8526.78,8394.808085106384,220.9,225.74,222.50999999999993,0.021000000000000796,0.039599999999992974,1769.0
aaa954,967.74,990.6,977.4381818181819,115.76,116.37,116.01878787878788,0.0022999999999981924,0.004100000000008208,2459.0
aaa992,2400.3,6926.58,5975.908799999999,139.57,197.36,159.0356,2.1888999999999967,21.218000000000004,2867.0
aaa9b6,7924.8,7924.8,7924.800000000004,181.4,182.01,181.78506493506495,0.0251000000000019,0.16460000000000719,3592.0
aaaa1e,4549.14,9883.14,9052.912777777776,172.94,257.0,245.80935185185183,0.6213999999999942,8.690600000000003,3592.0
aaaa4a,975.36,1021.08,989.9649999999999,87.91,88.9,88.23149999999997,0.0018999999999991246,0.007799999999988927,2018.0
aaaa64,7612.38,7612.38,7612.38,218.24,220.09,219.0161038961039,0.0858999999999952,0.14159999999999684,3592.0
aaaaae,3947.16,3954.78,3951.3793388429754,183.28,185.61,183.74644628099173,0.24900000000000233,0.017600000000001614,3592.0
aaac21,2049.78,10972.8,2426.6525,118.16,242.26,124.13541666666667,3.0405999999999977,6.690600000000003,2848.0
aaad49,11887.2,12496.8,12354.838356164386,235.89,241.79,237.28479452054785,0.6933999999999969,11.05680000000001,2413.0
aaad6d,8648.7,8915.4,8754.770400000001,188.49,192.54,190.8528,0.003999999999997783,0.12009999999999366,2867.0
aaad8f,11277.6,11277.6,11277.6,260.51,260.51,260.51,0.0,0.0,55.0
aaadb2,662.94,662.94,662.9400000000003,105.08,106.4,105.1742857142857,0.0,0.0,268.0
aaadf8,11277.6,11277.6,11277.600000000008,254.35,256.02,255.5745,0.2576000000000036,0.04290000000000305,3206.0
aaae1b,3451.86,4785.36,3888.9109615384614,152.85,170.51,155.9121153846154,0.1274000000000015,0.057800000000000296,3592.0
aaae4b,10972.8,10972.8,10972.8,248.2,249.35,248.46538461538455,0.03550000000000608,0.11490000000000578,986.0
aaafd8,6751.32,7025.64,6843.3949999999995,206.95,218.17,211.90375000000003,0.09740000000000038,0.044399999999996,2762.0
aab09a,7856.22,9174.48,8714.870735294116,210.98,221.81,218.27161764705883,0.16799999999999926,0.14649999999998897,3592.0
aab0ba,7071.36,7383.78,7260.067058823529,213.82,219.28,217.54088235294122,0.06349999999999767,0.06820000000000448,1642.0
aab146,11887.2,11887.2,11887.200000000003,224.3,224.3,224.30000000000004,0.004400000000000404,0.007699999999999818,140.0
aab1af,4945.38,5090.16,5024.763037974681,201.72,202.11,201.84341772151905,0.011299999999998533,0.015999999999991132,2389.0
aab2bf,228.6,571.5,494.82,63.88,84.43,79.70181102362206,0.06860000000000355,0.0537000000000063,3592.0
aab38f,6758.94,6758.94,6758.94,218.26,218.26,218.26,0.0,0.0,17.0
aabbc9,10012.68,10584.18,10281.92,259.89,263.31,262.08813725490194,0.153100000000002,0.3218999999999994,3592.0
aabc11,9753.6,9753.6,9753.6,210.16,212.01,211.2092,0.058799999999997965,0.14050000000000296,2867.0
aabf50,1752.6,1927.86,1831.6470329670333,140.42,142.23,141.5186813186813,0.017199999999998994,0.019400000000004525,3254.0
aabf80,868.68,868.68,868.6800000000002,74.11,78.94,76.95412213740458,0.06439999999999912,0.0688999999999993,3592.0
aac337,10668.0,10668.0,10668.0,245.48,246.14,245.7342857142857,0.02049999999999841,0.06560000000000343,2901.0
aac3f4,8839.2,8900.16,8853.307297297295,248.01,249.15,248.5554054054054,0.04449999999999932,0.022700000000000387,2175.0
aac5ec,10668.0,10668.0,10668.0,249.18,249.9,249.55241379310345,0.05030000000000001,0.0818000000000012,2379.0
aac6ee,7924.8,7924.8,7924.800000000001,234.13,234.13,234.13000000000005,0.0,0.0,233.0
aac7ab,5394.96,10668.0,9966.840937500001,211.13,244.13,239.34812500000004,5.727999999999998,1.7179000000000002,3592.0
aac7b1,2392.68,4373.88,2927.811818181818,142.24,192.45,145.84227272727276,8.039700000000003,14.22189999999999,2884.0
aac87b,2301.24,2354.58,2349.5000000000005,110.68,110.68,110.67999999999999,0.0037999999999982492,0.00010000000000331966,352.0
aac954,10668.0,10668.0,10668.0,254.5,256.35,256.1641025641024,0.019700000000000273,0.23960000000001003,3592.0
aacad4,11269.98,11277.6,11276.735876288663,251.23,252.76,251.82917525773198,0.1034000000000006,0.01630000000000109,3151.0
aacc5b,5638.8,6393.18,6117.751636363636,208.23,211.89,210.478909090909,0.10229999999999961,0.12770000000000437,2478.0
aacd50,9753.6,9753.6,9753.600000000002,208.83,208.83,208.82999999999998,0.0,0.0,299.0
aacd96,4846.32,4846.32,4846.320000000001,156.59,157.7,157.05818181818182,0.024399999999999977,0.18840000000000146,3592.0
aacf19,7025.64,10668.0,10180.666363636365,194.9,256.33,237.2481818181818,2.1887000000000043,26.49900000000001,2884.0
aad3c9,10972.8,10972.8,10972.8,237.24,237.24,237.24,0.0,0.0,265.0
aad780,8359.14,8526.78,8395.335,239.86,242.02,240.375,0.03760000000000474,0.06210000000000093,2847.0
aae1ea,10965.18,10972.8,10967.842409638557,241.0,243.23,241.91999999999996,0.01659999999999684,0.1004000000000076,2326.0
aae316,10980.42,10980.42,10980.420000000004,232.24,232.96,232.65090909090912,0.07529999999999859,0.07380000000000564,2884.0
aae582,960.12,960.12,960.12,116.8,116.8,116.8,0.0,0.0,0.0
aae5f7,10668.0,10668.0,10668.0,254.41,254.41,254.41,0.0009999999999976694,0.010800000000003251,140.0
aae6d5,259.08,274.32,260.4654545454545,62.29,62.73,62.33,0.0034999999999953957,0.0028000000000076852,423.0
aae73b,1630.68,2004.06,1787.3472,132.75,141.51,134.59079999999997,0.0007999999999981355,0.08950000000000102,2867.0
aae789,350.52,457.2,393.70000000000005,64.92,67.94,65.9409523809524,0.0009000000000014552,0.02370000000000516,2706.0
aae9a3,9144.0,9144.0,9144.0,217.93,218.54,218.13285714285715,0.10409999999999542,0.19550000000000978,3592.0
aaea84,11277.6,11277.6,11277.600000000002,236.66,237.19,236.88292682926826,0.04760000000000275,0.04370000000000118,2800.0
aaeae5,11277.6,11277.6,11277.600000000004,230.4,235.39,233.44166666666672,0.20600000000000307,0.07990000000000919,3592.0
aaeb6a,10972.8,10980.42,10977.985833333332,230.78,231.21,231.07861111111112,0.02850000000000108,0.022399999999990428,2144.0
aaec9c,1760.22,1912.62,1831.5991836734697,136.33,151.76,141.03418367346933,0.00019999999999953388,0.06100000000000705,2570.0
aaed0c,502.92,502.92,502.91999999999996,83.4,83.4,83.4,0.0,0.0,192.0
aaed0d,3063.24,3474.72,3291.147272727273,148.16,159.5,153.44227272727275,0.04279999999999973,0.0006999999999948159,2884.0
aaed17,10660.38,10683.24,10670.999999999998,251.07,252.32,251.46653543307082,0.2102000000000004,0.19650000000000034,3592.0
aaee3b,9448.8,9448.8,9448.8,242.11,242.11,242.11,0.0,0.0,17.0
aaef60,7269.48,7322.82,7318.102857142859,179.28,237.15,198.37380952380954,0.07839999999999847,0.07410000000000139,2706.0
aaf0c3,5532.12,5654.04,5556.503999999999,177.65,179.26,177.97199999999998,0.007500000000000284,0.023299999999991883,1165.0
aaf111,6797.04,7117.08,6913.764545454545,209.69,210.72,210.5609090909091,0.04529999999999745,0.08500000000000796,2884.0
aaf1fa,8778.24,8907.78,8838.068316831685,245.58,246.73,246.2087128712871,0.03720000000000567,0.0969999999999942,3236.0
aaf260,10363.2,10363.2,10363.199999999997,216.53,217.31,216.95104347826089,0.1447999999999965,0.1641000000000048,3592.0
aaf29f,4914.9,11277.6,6006.3888,182.65,227.27,190.17559999999997,4.836200000000005,3.7438999999999965,2867.0
aaf485,10363.2,10363.2,10363.2,237.78,237.78,237.78000000000006,0.0,0.0,268.0
aaf4c8,10363.2,10363.2,10363.200000000004,227.08,235.58,228.0040909090909,0.023900000000004695,0.11230000000000473,2884.0
aaf53a,11894.82,11902.44,11895.255428571429,238.88,239.17,238.91314285714284,0.011299999999998533,0.009799999999998477,1331.0
aaf5a9,8534.4,8534.4,8534.4,226.01,226.72,226.20816091954006,0.04240000000000066,0.08129999999999882,3306.0
aaf617,7231.38,7231.38,7231.380000000001,223.84,223.84,223.84000000000003,0.0,0.0,280.0
aaf633,1150.62,1211.58,1167.5533333333335,128.84,132.99,129.91444444444443,0.0031999999999996476,0.007800000000003138,459.0
aaf656,10668.0,10668.0,10668.0,238.14,238.14,238.13999999999996,0.0,0.0,233.0
aaf831,769.62,769.62,769.6200000000001,111.09,111.09,111.08999999999999,0.0,0.0,296.0
aaf87f,9448.8,10363.2,10290.048,228.12,255.9,251.1808,0.8581999999999965,11.462900000000005,2867.0
aaf968,10972.8,10972.8,10972.800000000003,234.31,234.31,234.31000000000006,0.010299999999993759,0.019200000000012096,2350.0
aafbf3,10363.2,10370.82,10364.114400000002,224.78,225.24,225.0456,0.03650000000000375,0.0981000000000023,2867.0
aafca8,1127.76,11582.4,5667.732187499998,121.71,236.25,170.349921875,6.255600000000001,2.8218999999999994,3592.0
aafd17,10058.4,10058.4,10058.4,266.14,266.14,266.14000000000004,0.0008999999999979025,0.00010000000000331966,1260.0
