icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration,PCA1,PCA2,kmeans_cluster
ab741e,7940.04,8115.3,7974.623076923075,211.01,212.07,211.17615384615385,0.0007999999999981,0.0353999999999956,1165.0,0.10818743623148107,-0.7032379929481899,2
ab7627,10660.38,10683.24,10673.442857142863,245.12,245.78,245.615462184874,0.2049999999999983,0.0867999999999966,3592.0,-1.7429242625802925,-0.05315307710309842,2
ab766a,10668.0,10668.0,10668.0,264.42,265.22,264.595,0.0471999999999965,0.2108999999999952,2884.0,-2.1806254749650122,-0.3142353045312738,2
ab772d,11277.6,11277.6,11277.600000000002,256.65,257.12,256.67136363636354,0.0442000000000035,0.1179000000000058,2884.0,-2.1961801084235395,-0.3275996065047554,2
ab774b,9182.1,9273.54,9254.863529411765,233.05,233.55,233.36372549019603,0.0075000000000002,0.0328000000000088,2721.0,-0.912211930802639,-0.3238615728864279,2
ab77ac,7139.94,7139.94,7139.9400000000005,208.07,208.07,208.07,0.0,0.0,233.0,0.5292506331088613,-0.9591725614110979,2
ab79ca,3009.9,3360.42,3247.0344,146.11,169.81,160.17520000000002,0.0691000000000059,0.0776,2867.0,2.9645429323121415,0.014774040171400235,1
ab7a21,10972.8,10972.8,10972.8,232.1,232.1,232.1,0.016099999999998,0.0048999999999921,336.0,-1.3827696297225378,-1.026399808724435,2
ab7ae4,8839.2,8839.2,8839.199999999999,265.22,265.22,265.22000000000014,0.0131000000000014,0.0210000000000007,423.0,-1.458689720506202,-1.0199564211729835,2
ab7b63,1767.84,1775.46,1768.4495999999997,143.15,148.22,144.1472,0.0543000000000049,0.0465000000000088,2867.0,3.803632612660187,0.006866872496853473,1
ab7fe6,11574.78,11574.78,11574.78,250.74,250.74,250.73999999999992,0.0297000000000053,0.0551999999999992,286.0,-2.0436273548940305,-1.0685739913975119,2
ab8031,2110.74,2110.74,2110.74,156.18,156.18,156.18,0.0,0.0,17.0,3.5375810212089274,-0.8525015348014273,1
ab80f4,8001.0,11582.4,9176.841126760562,210.26,238.8,217.79,0.7037000000000049,8.106899999999996,3218.0,-0.9023153371608902,1.5069871354232476,0
ab8112,10668.0,10668.0,10668.0,251.1,251.1,251.1,0.0,0.0,91.0,-1.7308563028088297,-1.1274496523385247,2
ab8180,7688.58,8282.94,7818.120000000001,247.96,249.79,248.5871428571428,0.1625000000000014,0.0893999999999977,1165.0,-0.7803668758246409,-0.6887107246073162,2
ab819c,10972.8,10980.42,10976.834117647057,220.86,223.28,222.3120168067227,0.0553999999999987,0.1976999999999975,3592.0,-1.2780771008942537,-0.04654393000333915,2
ab83e8,7315.2,7315.2,7315.2,199.15,199.15,199.15,0.0,0.0,0.0,0.6958895964733828,-1.0128845647674194,2
ab84ab,1257.3,1287.78,1270.846666666667,95.59,97.06,96.17269841269844,0.0043999999999968,0.0032999999999958,1587.0,5.2229601640657615,-0.29321113804068577,1
ab84c9,8930.64,9212.58,9063.990000000002,225.78,228.99,227.9131818181818,0.0578000000000002,0.0863999999999975,2884.0,-0.7242648679406773,-0.23037556309388516,2
ab8862,10972.8,10972.8,10972.8,227.9,229.17,228.4103846153846,0.0694999999999979,0.2959999999999922,3592.0,-1.4318104293911995,-0.0389531935812333,2
ab8880,5737.86,6248.4,6186.054545454544,204.15,212.15,210.39454545454544,0.0675000000000025,0.0717000000000069,618.0,0.8563689276985564,-0.7716548188486513,2
ab88ee,3794.76,4556.76,4289.4504,171.93,180.44,176.36519999999996,0.0393000000000043,0.1159999999999996,2867.0,2.196418042014256,-0.047886565594728356,1
ab890a,6088.38,6309.36,6202.333636363637,200.73,204.88,202.9318181818182,0.0427999999999997,0.0913000000000039,2884.0,0.8676934470203784,-0.14706684043875715,2
ab8b56,8366.76,8625.84,8441.372500000001,248.99,252.5,250.15763888888893,0.0394000000000005,0.0379999999999967,2192.0,-1.0517317242335813,-0.4666774957094389,2
ab8c19,9448.8,9448.8,9448.800000000005,269.07,269.39,269.36414141414133,0.0638000000000005,0.1049999999999897,3342.0,-1.8884763797684094,-0.1856482188748662,2
ab8c37,9738.36,9867.9,9797.446229508198,219.14,220.68,219.81229508196716,0.0033000000000029,0.0472000000000036,1678.0,-0.7370685994258177,-0.6001270910901139,2
ab8f0d,10363.2,10668.0,10557.163636363635,256.73,256.73,256.7299999999999,15.1039,8.293599999999998,2884.0,-2.239640820350818,5.7666787437367635,0
ab8fd0,10363.2,10363.2,10363.200000000004,243.73,244.46,243.83681818181813,0.084699999999998,0.1199000000000012,2884.0,-1.5693490054807968,-0.27801464757696176,2
ab8fee,3840.48,3985.26,3903.181714285716,196.17,198.35,197.1708571428572,0.0160000000000017,0.0187999999999988,3061.0,1.789848175507155,-0.07671226223504114,1
ab9078,10355.58,10355.58,10355.579999999998,236.66,238.45,238.0384,0.0433999999999983,0.1296999999999997,2867.0,-1.4129091578236668,-0.2820045391931165,2
ab9278,11277.6,11277.6,11277.6,221.6,222.06,222.03125,0.0583000000000026,0.0315999999999974,2706.0,-1.3367541362455102,-0.32968903289505297,2
ab92c4,10058.4,10363.2,10349.345454545455,234.6,249.8,235.98181818181823,1.8179999999999976,1.4253999999999962,2884.0,-1.484487668975013,0.5240721720877047,2
ab9387,11277.6,11277.6,11277.600000000002,261.39,261.44,261.40153846153845,0.0046999999999997,0.0561000000000007,423.0,-2.206686821985022,-1.0504166315381442,2
ab93a5,10972.8,10972.8,10972.799999999996,228.57,228.73,228.69,0.1195000000000021,0.0490999999999957,1360.0,-1.3427185384571843,-0.6927170654081547,2
ab9413,3223.26,3223.26,3223.260000000001,147.49,147.49,147.49,0.0,0.0,297.0,3.354582613607937,-0.7776237499466276,1
ab967b,10668.0,10668.0,10668.0,234.04,234.55,234.52,0.0111999999999987,0.1414999999999935,2762.0,-1.4335483789842203,-0.3216887115404369,2
ab96a4,11277.6,11277.6,11277.600000000002,246.14,246.47,246.4146666666666,0.0013000000000005,0.0936000000000092,374.0,-1.837669872970372,-1.0339856652300106,2
ab975c,9144.0,9144.0,9144.0,244.09,244.09,244.09,0.011499999999998,0.0022000000000019,2018.0,-1.1131468315216138,-0.5451622624481668,2
ab97ca,6789.42,7856.22,7512.4733333333315,212.63,218.8,216.97857142857148,0.1824000000000012,0.0441000000000002,3592.0,0.09803192731625118,0.07755131422895672,2
ab97e6,8221.98,8229.6,8226.191052631577,176.74,177.08,176.89210526315787,0.0049999999999954,0.0073000000000007,1139.0,0.8777470882443155,-0.6672450506367922,2
ab9a32,419.1,472.44,440.5423255813952,80.11,80.99,80.62162790697674,0.0046999999999997,0.011099999999999,998.0,5.915427311760971,-0.4185324044618849,1
ab9b13,6370.32,6720.84,6520.520412371133,221.93,224.84,223.7060824742269,0.0959000000000003,0.0287000000000006,3169.0,0.2362642424806489,-0.09773170629650933,2
ab9b9d,10965.18,10972.8,10970.17462184874,212.23,215.8,214.42151260504195,2.9298,6.7727,3592.0,-1.1889863306140016,1.93216720168429,0
ab9de9,5577.84,9448.8,8315.661176470592,185.2,242.07,225.29999999999995,6.700600000000001,1.3378000000000014,3342.0,-0.21811253719375925,2.4455385646446754,0
ab9eca,10530.84,10668.0,10594.34,241.72,242.31,242.2257142857144,0.0773999999999972,0.0174000000000091,2706.0,-1.5956141768899614,-0.34342912849101986,2
aba1c9,11277.6,11277.6,11277.600000000002,262.31,262.6,262.5565000000001,0.0060000000000002,0.0127999999999985,2599.0,-2.3213938380459016,-0.44638553049295454,2
aba2ef,10972.8,10972.8,10972.799999999996,217.97,218.05,218.03933333333345,0.0403999999999982,0.007000000000005,338.0,-1.0398491450054452,-0.9945187755697895,2
aba30b,9753.6,10393.68,10204.812857142855,185.57,193.22,190.8506349206349,0.1746000000000052,0.2088999999999998,3592.0,-0.20343481022085833,0.08926397865530528,2
aba7b0,10363.2,10363.2,10363.2,213.14,216.7,216.224,0.0742999999999938,0.301099999999991,3592.0,-0.9031211624457502,-0.00113695106543135,2
aba7d9,10972.8,10972.8,10972.800000000005,245.66,246.99,245.8397297297297,1.010100000000001,9.447499999999993,3342.0,-1.9578700607596426,1.6269600108018434,0
abaa0e,10972.8,10972.8,10972.799999999996,228.95,228.95,228.94999999999996,0.0135000000000005,0.0480000000000018,3151.0,-1.4210015693212175,-0.22351149459984587,2
abaa1a,11582.4,11582.4,11582.399999999998,217.48,217.48,217.48,0.0015999999999962,0.0365000000000037,286.0,-1.234402422767834,-1.0258796396968841,2
abaaa8,8542.02,8671.56,8598.669696969699,243.39,244.54,243.85818181818183,0.0551999999999992,0.0357000000000056,2587.0,-0.9484339996917079,-0.35065904376629214,2
abaadd,9921.24,9921.24,9921.240000000002,238.52,238.52,238.52,0.0,0.0,233.0,-1.172345359221808,-1.0546407640405537,2
abac48,7406.64,7406.64,7406.64,219.35,219.35,219.35,0.0,0.0,245.0,0.16168063062745616,-0.9787025019191881,2
abacb6,9852.66,10111.74,9997.764255319147,206.92,215.52,213.15191489361703,0.0189999999999983,0.0504999999999995,2724.0,-0.654113956604208,-0.27380064917841407,2
abacd2,10050.78,10050.78,10050.78,248.12,248.12,248.12,0.0,0.0,233.0,-1.451161874986641,-1.0725439066573248,2
abad6c,11887.2,11887.2,11887.200000000004,45.27,255.18,241.11666666666665,0.0604000000000013,0.1308000000000078,2762.0,-0.6935852633632259,0.12545675529998332,2
abadc0,10972.8,10972.8,10972.8,236.85,236.85,236.85,0.0,0.0,163.0,-1.491296457194448,-1.0887389761487545,2
abadd6,10972.8,10972.8,10972.799999999996,217.9,218.02,217.94888888888892,0.0142000000000024,0.0082000000000022,972.0,-1.0637641641857138,-0.8241386795118052,2
abadf9,6644.64,10668.0,7566.762972972972,224.48,256.85,231.95959459459456,6.409300000000002,4.513199999999998,3149.0,-0.8803109013463554,2.7329435845778383,0
abae2c,7985.76,8412.48,8246.165217391304,240.32,243.07,241.96321739130437,0.0474000000000032,0.2223000000000041,3592.0,-0.80724789205805,-0.018478554675296643,2
abae62,4549.14,10972.8,10460.126399999996,233.19,233.66,233.5848,1.983599999999996,20.475700000000003,2867.0,-0.9965720779596017,3.82770441423619,0
abae8f,7002.78,7010.4,7009.383999999997,217.04,217.37,217.194,0.0169999999999994,0.0062999999999959,338.0,0.3473591583624249,-0.935280594730115,2
abaeb2,8290.56,8290.56,8290.56,213.45,213.45,213.45,0.0,0.0,386.0,-0.004894996901541578,-0.9437717939550598,2
abaf1e,9121.14,9464.04,9386.824,243.15,246.38,244.13600000000005,0.0312999999999945,0.1814000000000106,1217.0,-1.159580562983718,-0.7224033861413215,2
abafff,11277.6,11277.6,11277.600000000004,254.78,255.0,254.9576923076923,0.0867999999999966,0.0524999999999948,3342.0,-2.16839218920403,-0.19318771744289326,2
abb089,10645.14,10652.76,10650.306101694916,224.86,225.56,225.16915254237293,0.0446999999999988,0.031800000000004,2658.0,-1.1985877940837537,-0.34192106206258255,2
abb172,1173.48,11277.6,4156.363636363636,137.2,245.47,144.5936363636364,10.7853,13.462699999999998,2884.0,1.3857755216909171,5.961952949775447,0
abb19c,563.88,975.36,880.403076923077,90.2,126.18,117.8769230769231,0.0167999999999963,0.0774000000000114,986.0,5.012101846787392,-0.3909051975972439,1
abb1c2,4480.56,4526.28,4520.3533333333335,192.13,192.38,192.3158024691358,0.0427999999999997,0.0315999999999974,3289.0,1.6956525463236278,-0.010396208509732862,1
abb1de,8229.6,8877.3,8638.3368,229.14,233.29,231.112,0.1096999999999965,0.0711000000000012,2867.0,-0.6468212196140196,-0.20588961887898513,2
abb205,10530.84,12192.0,11354.33008695652,211.95,226.67,218.3227826086956,0.8339999999999961,7.561999999999998,3113.0,-1.4124592488330636,1.320032085227365,0
abb271,9753.6,9753.6,9753.600000000002,243.11,243.6,243.1333333333333,0.0146000000000015,0.0668000000000006,2706.0,-1.3324994926120723,-0.3480465959224716,2
abb2fe,10668.0,10668.0,10668.0,263.62,263.62,263.62,0.0053000000000054,0.0109999999999956,352.0,-2.0470547435043054,-1.0712045645423045,2
abb3b6,6096.0,6096.0,6096.0,213.94,213.94,213.94,0.0041999999999973,0.0019000000000062,368.0,0.7404030316740483,-0.9121947992301956,2
abb440,10043.16,10058.4,10052.105217391309,201.63,206.2,203.40260869565208,0.0471999999999965,0.0103000000000008,3254.0,-0.4952834260656038,-0.12463286464812066,2
abb507,11277.6,11277.6,11277.600000000002,244.91,264.98,262.9304545454545,3.777499999999996,7.9148,2884.0,-2.3623233683410185,2.1362066572516984,0
abb54f,5379.72,5455.92,5416.261363636363,156.65,156.72,156.7096590909091,0.0123000000000033,0.0024999999999977,2407.0,2.287129087954058,-0.2283613100353263,1
abb579,3025.14,3048.0,3030.3694117647065,157.21,157.83,157.4127450980392,0.0109999999999956,0.0078000000000031,1194.0,3.1387087588320455,-0.5321318668291378,1
abb595,10972.8,10972.8,10972.800000000005,226.66,226.66,226.66,0.0303000000000004,0.0078000000000031,1838.0,-1.311502810548662,-0.5901139629130224,2
abb5e2,11277.6,11277.6,11277.600000000002,224.03,224.61,224.51866666666672,0.0108999999999994,0.1037000000000034,374.0,-1.3025677332886705,-0.992781891050436,2
abb601,10363.2,10980.42,10791.65181818182,233.86,236.63,234.99545454545452,1.4720999999999975,10.074600000000004,3592.0,-1.6269988313742918,1.9883311186456194,0
abb6dc,10058.4,10058.4,10058.399999999994,258.8,259.15,258.9884615384616,0.1662000000000034,0.2006999999999976,3592.0,-1.8601406716421933,-0.060560255660607465,2
abb76d,11277.6,11277.6,11277.600000000006,245.41,245.41,245.41,0.0920000000000058,0.1458999999999974,3592.0,-1.9476571471280066,-0.09101887544817253,2
abb7f7,11574.78,11582.4,11576.44076923077,211.97,224.67,220.04948717948724,1.991,6.777000000000001,3097.0,-1.4863584094024556,1.495357005149758,0
abb8c4,11590.02,11590.02,11590.020000000002,239.65,240.06,239.9825555555556,0.0426000000000001,0.0381,2552.0,-1.8770245335587348,-0.41170113445332096,2
abb8ea,10058.4,11277.6,11166.76363636364,236.57,238.13,237.8345454545455,2.660800000000002,6.619500000000002,2884.0,-1.684320114403812,1.6214845206150468,0
abb94f,10668.0,10668.0,10668.0,259.32,260.92,260.5507692307693,0.021099999999997,0.2219999999999942,986.0,-1.9944267201041888,-0.8457341278799133,2
abb9df,10363.2,10363.2,10363.2,231.45,231.96,231.92076923076925,0.0033000000000029,0.0206000000000017,1165.0,-1.198833049768838,-0.7834349695628543,2
abba43,5638.8,5699.76,5661.0885,187.41,189.03,187.7845,0.0095999999999989,0.0031999999999925,2511.0,1.4309363768088488,-0.25314806541419016,1
abbb77,2392.68,10668.0,4383.9384,152.13,250.64,222.89,0.3765,6.8507999999999925,2867.0,0.6981591724775303,1.4611502396560774,0
abbc52,4792.98,4792.98,4792.98,210.66,210.66,210.66,0.0,0.0,17.0,1.284014537126387,-0.9858756696207145,1
abbc75,10668.0,10668.0,10668.0,261.17,261.7,261.4135135135136,0.0056000000000011,0.0155000000000029,963.0,-2.018818496793536,-0.8940008803756014,2
abbca1,2987.04,11582.4,9598.855384615385,154.88,242.0,221.89538461538464,1.9632000000000005,6.252399999999994,423.0,0.05136030476745495,1.1301492130292679,0
abbd0a,10355.58,10668.0,10522.568717948718,201.3,223.4,217.87025641025636,0.054000000000002,0.2061999999999955,3592.0,-0.939551975809004,0.019434581711043966,2
abbd73,838.2,883.92,862.2392857142854,115.84,135.54,125.93559523809525,0.0252000000000016,0.0264999999999986,3254.0,4.565939816700373,0.17738532691232925,1
abbd8d,10972.8,10972.8,10972.8,224.47,224.47,224.47,0.0,0.0,282.0,-1.1941799742158585,-1.0349129705727902,2
abbdb3,7345.68,7498.08,7445.927532467532,198.07,199.47,198.87870129870132,0.0301000000000009,0.0621000000000009,3169.0,0.5329363503298359,-0.09621570628551451,2
abbdfa,10058.4,10058.4,10058.4,281.18,282.43,281.6639705882353,0.0161999999999977,0.1496000000000066,1884.0,-2.3439129447899516,-0.6323165596627144,2
abbe23,10972.8,10972.8,10972.800000000005,240.8,241.21,240.96279411764704,0.0347000000000008,0.0364000000000004,1939.0,-1.6657358981245356,-0.5785571734135555,2
abbedb,1417.32,1828.8,1733.8430769230763,95.82,119.72,114.2046153846154,0.0315000000000011,0.0863999999999975,986.0,4.762327892463689,-0.41759360739264983,1
abbf49,5989.32,6187.44,6028.508571428572,191.38,192.82,191.7328571428572,0.0236000000000018,0.0210000000000007,1165.0,1.2512686732740244,-0.6332559990155346,1
abc035,6149.34,6560.82,6321.9692857142845,193.35,194.83,193.76809523809524,0.0611999999999994,0.0243999999999999,2325.0,1.058362703448107,-0.2955863826792851,2
abc058,11277.6,11277.6,11277.6,231.08,232.52,232.21520000000004,0.1002000000000009,0.0807999999999964,2867.0,-1.5899752613357692,-0.2780515430209173,2
abc07b,7658.1,8183.88,8012.1125,225.66,233.97,231.20208333333332,0.1044999999999944,0.0396999999999962,2762.0,-0.4051588046113128,-0.22692480819893335,2
abc0c1,11277.6,11285.22,11279.5304,244.13,245.48,245.2973333333333,0.0574999999999974,0.1633999999999957,3592.0,-1.9386497638490492,-0.09583866268557528,2
abc107,11887.2,11887.2,11887.2,230.54,231.0,230.74736842105264,0.0564,0.005200000000002,2219.0,-1.7429457173606506,-0.4959707464861465,2
abc12a,10271.76,10294.62,10283.767272727271,225.87,225.87,225.87,0.0015999999999962,0.007000000000005,1033.0,-1.021439297037174,-0.8124180053679164,2
abc14d,5433.06,5433.06,5433.06,215.81,215.81,215.81,0.0,0.0,263.0,0.9277043502879649,-0.9356124608564197,2
abc3c6,205.74,10972.8,2704.6517647058813,62.57,228.53,107.36378151260504,4.479900000000001,2.553200000000004,3592.0,2.8825251032295642,2.628125864329839,1
abc3ec,10363.2,10515.6,10451.9002247191,223.36,224.64,223.8822471910112,0.0098999999999982,0.0668999999999897,3254.0,-1.1226290890479058,-0.1686483437142964,2
abc432,998.22,9448.8,5697.9312,92.55,101.76,97.6744,7.540599999999998,21.2646,2867.0,3.3593583016549804,6.072072572504751,0
abc455,11582.4,11582.4,11582.399999999998,227.8,228.77,228.02384615384625,0.0820000000000007,0.1664999999999992,986.0,-1.5272766666526068,-0.7985962671846739,2
abc478,3291.84,3459.48,3391.246363636364,167.75,180.68,175.95090909090905,0.0704999999999991,0.0028000000000076,2884.0,2.5189855006450856,-0.04645885450062713,1
abc49b,11887.2,11887.2,11887.200000000004,232.19,233.25,232.81,0.0614999999999952,0.0887000000000028,2884.0,-1.8198073462914284,-0.29616173269668156,2
abc504,7620.0,7627.62,7624.571999999999,240.61,241.76,240.9426666666666,0.018500000000003,0.0520000000000067,812.0,-0.46838597408642135,-0.8420389788350203,2
abc780,861.06,861.06,861.0600000000001,91.23,92.92,92.39571428571428,0.003700000000002,0.0056999999999902,1331.0,5.474697569378086,-0.35224739715310344,1
abc7a3,7429.5,7673.34,7535.971232876713,209.2,210.29,209.5305479452055,0.0029000000000038,0.065100000000001,3079.0,0.23179634476326136,-0.1469647987766348,2
abc7c6,1562.1,11277.6,3404.292727272726,124.52,244.54,149.00242424242427,0.7482000000000042,7.604600000000005,2569.0,1.7151613759358058,1.775554663030354,0
abc7e9,3147.06,11285.22,5419.9366666666665,153.31,235.07,177.99333333333334,0.5925999999999974,3.960899999999995,2867.0,0.9519091573330577,1.055898000791035,0
abc80c,10972.8,10972.8,10972.799999999996,222.93,232.92,228.8088,0.6914000000000016,11.1229,2867.0,-1.51839984091571,1.7062478853523066,0
abcf2f,10066.02,10066.02,10066.020000000004,245.13,245.13,245.1299999999999,0.0188000000000059,0.0101999999999975,795.0,-1.4067565740792638,-0.9022521353455991,2
abcf58,2133.6,2148.84,2138.2181818181816,135.43,136.15,135.55318181818186,0.0144999999999981,0.0185999999999997,2724.0,3.915627107837515,-0.048678953774444186,1
abcf7f,12192.0,12192.0,12192.0,249.51,249.51,249.51000000000005,0.1329999999999955,0.0331000000000045,2884.0,-2.333539709104055,-0.31690947287507487,2
abd010,10058.4,10058.4,10058.400000000003,238.99,239.42,239.1180851063829,0.1272999999999982,0.2277000000000129,1308.0,-1.2837789937861035,-0.6780929841526384,2
abd063,8839.2,8839.2,8839.199999999999,254.91,255.37,255.2638461538461,0.1037999999999996,0.0657999999999958,986.0,-1.2388489717539541,-0.8084452422941952,2
